	0.05_0	0.07_0	0.1_0	0.02_0	1_0
PF06888	0.000	0.000	0.000	0.000	0.000
PF06637	0.000	0.000	0.000	0.000	0.000
PF01862	0.000	0.000	0.000	0.000	0.000
PF07768	0.000	0.000	0.000	0.000	0.000
PF12433	0.000	0.000	0.000	0.000	0.000
PF01480	0.000	0.000	0.000	0.000	0.000
PF00855	0.000	0.000	0.000	0.000	0.000
PF00787	0.000	0.000	0.000	0.000	0.000
PF02194	0.000	0.000	0.000	0.000	0.000
PF12828	0.000	0.000	0.000	0.000	0.000
PF12778	0.000	0.000	0.000	0.000	0.000
PF15214	0.000	0.000	0.000	0.000	0.000
PF02436	0.000	0.000	0.000	0.000	0.000
PF07831	0.000	0.000	0.000	0.000	0.000
PF11112	0.000	0.000	0.000	0.000	0.000
PF06958	0.000	0.000	0.000	0.000	0.000
PF08052	0.000	0.000	0.000	0.000	0.000
PF01948	0.000	0.000	0.000	0.000	0.000
PF00282	0.000	0.000	0.000	0.000	0.000
PF12766	0.000	0.000	0.000	0.000	0.000
PF01243	0.000	0.000	0.000	0.000	0.000
PF12900	0.000	0.000	0.000	0.000	0.000
PF13883	0.000	0.000	0.000	0.000	0.000
PF02758	0.000	0.000	0.000	0.000	0.000
PF02748	0.000	0.000	0.000	0.000	0.000
PF00719	0.000	0.000	0.000	0.000	0.000
PF03013	0.000	0.000	0.000	0.000	0.000
PF00070	0.000	0.000	0.000	0.000	0.000
PF07992	0.000	0.000	0.000	0.000	0.000
PF13738	0.000	0.000	0.000	0.000	0.000
PF02852	0.000	0.000	0.000	0.000	0.000
PF09690	0.000	0.000	0.000	0.000	0.000
PF09689	0.000	0.000	0.000	0.000	0.000
PF06640	0.000	0.000	0.000	0.000	0.000
PF06321	0.000	0.000	0.000	0.000	0.000
PF01483	0.000	0.000	0.000	0.000	0.000
PF09796	0.000	0.000	0.000	0.000	0.000
PF08992	0.000	0.000	0.000	0.000	0.000
PF08880	0.000	0.000	0.000	0.000	0.000
PF14930	0.000	0.000	0.000	0.000	0.000
PF09099	0.000	0.000	0.000	0.000	0.000
PF09100	0.000	0.000	0.000	0.000	0.000
PF07640	0.000	0.000	0.000	0.000	0.000
PF01729	0.000	0.000	0.000	0.000	0.000
PF02749	0.000	0.000	0.000	0.000	0.000
PF06508	0.000	0.000	0.000	0.000	0.000
PF14489	0.000	0.000	0.000	0.000	0.000
PF14819	0.000	0.000	0.000	0.000	0.000
PF06177	0.000	0.000	0.000	0.000	0.000
PF02547	0.000	0.000	0.000	0.000	0.000
PF11463	0.000	0.000	0.000	0.000	0.000
PF01424	0.000	0.000	0.000	0.000	0.000
PF13902	0.000	0.000	0.000	0.000	0.000
PF00788	0.000	0.000	0.000	0.000	0.000
PF15208	0.000	0.000	0.000	0.000	0.000
PF13890	0.000	0.000	0.000	0.000	0.000
PF14656	0.000	0.000	0.000	0.000	0.000
PF14655	0.000	0.000	0.000	0.000	0.000
PF09311	0.000	0.000	0.000	0.000	0.000
PF07019	0.000	0.000	0.000	0.000	0.000
PF03528	0.000	0.000	0.000	0.000	0.000
PF00566	0.000	0.000	0.000	0.000	0.000
PF07711	0.000	0.000	0.000	0.000	0.000
PF04698	0.000	0.000	0.000	0.000	0.000
PF09632	0.000	0.000	0.000	0.000	0.000
PF13615	0.000	0.000	0.000	0.000	0.000
PF02144	0.000	0.000	0.000	0.000	0.000
PF03834	0.000	0.000	0.000	0.000	0.000
PF03215	0.000	0.000	0.000	0.000	0.000
PF04824	0.000	0.000	0.000	0.000	0.000
PF04825	0.000	0.000	0.000	0.000	0.000
PF08730	0.000	0.000	0.000	0.000	0.000
PF03835	0.000	0.000	0.000	0.000	0.000
PF04423	0.000	0.000	0.000	0.000	0.000
PF08423	0.000	0.000	0.000	0.000	0.000
PF04098	0.000	0.000	0.000	0.000	0.000
PF08658	0.000	0.000	0.000	0.000	0.000
PF11976	0.000	0.000	0.000	0.000	0.000
PF13881	0.000	0.000	0.000	0.000	0.000
PF04139	0.000	0.000	0.000	0.000	0.000
PF08605	0.000	0.000	0.000	0.000	0.000
PF04002	0.000	0.000	0.000	0.000	0.000
PF04712	0.000	0.000	0.000	0.000	0.000
PF06098	0.000	0.000	0.000	0.000	0.000
PF04055	0.000	0.000	0.000	0.000	0.000
PF08497	0.000	0.000	0.000	0.000	0.000
PF05691	0.000	0.000	0.000	0.000	0.000
PF15250	0.000	0.000	0.000	0.000	0.000
PF12940	0.000	0.000	0.000	0.000	0.000
PF03089	0.000	0.000	0.000	0.000	0.000
PF13341	0.000	0.000	0.000	0.000	0.000
PF08652	0.000	0.000	0.000	0.000	0.000
PF10257	0.000	0.000	0.000	0.000	0.000
PF11058	0.000	0.000	0.000	0.000	0.000
PF05498	0.000	0.000	0.000	0.000	0.000
PF15320	0.000	0.000	0.000	0.000	0.000
PF04901	0.000	0.000	0.000	0.000	0.000
PF06624	0.000	0.000	0.000	0.000	0.000
PF03787	0.000	0.000	0.000	0.000	0.000
PF05508	0.000	0.000	0.000	0.000	0.000
PF07834	0.000	0.000	0.000	0.000	0.000
PF00638	0.000	0.000	0.000	0.000	0.000
PF08373	0.000	0.000	0.000	0.000	0.000
PF03085	0.000	0.000	0.000	0.000	0.000
PF07218	0.000	0.000	0.000	0.000	0.000
PF09197	0.000	0.000	0.000	0.000	0.000
PF11626	0.000	0.000	0.000	0.000	0.000
PF08771	0.000	0.000	0.000	0.000	0.000
PF12137	0.000	0.000	0.000	0.000	0.000
PF10579	0.000	0.000	0.000	0.000	0.000
PF14538	0.000	0.000	0.000	0.000	0.000
PF02145	0.000	0.000	0.000	0.000	0.000
PF00071	0.000	0.000	0.000	0.000	0.000
PF00616	0.000	0.000	0.000	0.000	0.000
PF03836	0.000	0.000	0.000	0.000	0.000
PF00617	0.000	0.000	0.000	0.000	0.000
PF00618	0.000	0.000	0.000	0.000	0.000
PF14663	0.000	0.000	0.000	0.000	0.000
PF14847	0.000	0.000	0.000	0.000	0.000
PF12234	0.000	0.000	0.000	0.000	0.000
PF12768	0.000	0.000	0.000	0.000	0.000
PF08169	0.000	0.000	0.000	0.000	0.000
PF12338	0.000	0.000	0.000	0.000	0.000
PF02196	0.000	0.000	0.000	0.000	0.000
PF09457	0.000	0.000	0.000	0.000	0.000
PF06593	0.000	0.000	0.000	0.000	0.000
PF02033	0.000	0.000	0.000	0.000	0.000
PF08081	0.000	0.000	0.000	0.000	0.000
PF15519	0.000	0.000	0.000	0.000	0.000
PF14752	0.000	0.000	0.000	0.000	0.000
PF05025	0.000	0.000	0.000	0.000	0.000
PF11464	0.000	0.000	0.000	0.000	0.000
PF01858	0.000	0.000	0.000	0.000	0.000
PF01857	0.000	0.000	0.000	0.000	0.000
PF08934	0.000	0.000	0.000	0.000	0.000
PF10657	0.000	0.000	0.000	0.000	0.000
PF02341	0.000	0.000	0.000	0.000	0.000
PF00415	0.000	0.000	0.000	0.000	0.000
PF13540	0.000	0.000	0.000	0.000	0.000
PF06405	0.000	0.000	0.000	0.000	0.000
PF04078	0.000	0.000	0.000	0.000	0.000
PF12273	0.000	0.000	0.000	0.000	0.000
PF09456	0.000	0.000	0.000	0.000	0.000
PF05177	0.000	0.000	0.000	0.000	0.000
PF14473	0.000	0.000	0.000	0.000	0.000
PF06271	0.000	0.000	0.000	0.000	0.000
PF04381	0.000	0.000	0.000	0.000	0.000
PF11002	0.000	0.000	0.000	0.000	0.000
PF05183	0.000	0.000	0.000	0.000	0.000
PF00680	0.000	0.000	0.000	0.000	0.000
PF00978	0.000	0.000	0.000	0.000	0.000
PF00998	0.000	0.000	0.000	0.000	0.000
PF02123	0.000	0.000	0.000	0.000	0.000
PF07925	0.000	0.000	0.000	0.000	0.000
PF09231	0.000	0.000	0.000	0.000	0.000
PF10262	0.000	0.000	0.000	0.000	0.000
PF11747	0.000	0.000	0.000	0.000	0.000
PF15165	0.000	0.000	0.000	0.000	0.000
PF00154	0.000	0.000	0.000	0.000	0.000
PF11465	0.000	0.000	0.000	0.000	0.000
PF11548	0.000	0.000	0.000	0.000	0.000
PF01030	0.000	0.000	0.000	0.000	0.000
PF07508	0.000	0.000	0.000	0.000	0.000
PF02565	0.000	0.000	0.000	0.000	0.000
PF11967	0.000	0.000	0.000	0.000	0.000
PF13114	0.000	0.000	0.000	0.000	0.000
PF06959	0.000	0.000	0.000	0.000	0.000
PF02132	0.000	0.000	0.000	0.000	0.000
PF03837	0.000	0.000	0.000	0.000	0.000
PF03838	0.000	0.000	0.000	0.000	0.000
PF02631	0.000	0.000	0.000	0.000	0.000
PF07964	0.000	0.000	0.000	0.000	0.000
PF08534	0.000	0.000	0.000	0.000	0.000
PF14759	0.000	0.000	0.000	0.000	0.000
PF07807	0.000	0.000	0.000	0.000	0.000
PF07808	0.000	0.000	0.000	0.000	0.000
PF02014	0.000	0.000	0.000	0.000	0.000
PF05755	0.000	0.000	0.000	0.000	0.000
PF10715	0.000	0.000	0.000	0.000	0.000
PF11495	0.000	0.000	0.000	0.000	0.000
PF07494	0.000	0.000	0.000	0.000	0.000
PF02010	0.000	0.000	0.000	0.000	0.000
PF03432	0.000	0.000	0.000	0.000	0.000
PF04607	0.000	0.000	0.000	0.000	0.000
PF04221	0.000	0.000	0.000	0.000	0.000
PF12910	0.000	0.000	0.000	0.000	0.000
PF12606	0.000	0.000	0.000	0.000	0.000
PF03763	0.000	0.000	0.000	0.000	0.000
PF03766	0.000	0.000	0.000	0.000	0.000
PF07850	0.000	0.000	0.000	0.000	0.000
PF08978	0.000	0.000	0.000	0.000	0.000
PF00979	0.000	0.000	0.000	0.000	0.000
PF06016	0.000	0.000	0.000	0.000	0.000
PF05993	0.000	0.000	0.000	0.000	0.000
PF07781	0.000	0.000	0.000	0.000	0.000
PF06043	0.000	0.000	0.000	0.000	0.000
PF01664	0.000	0.000	0.000	0.000	0.000
PF04582	0.000	0.000	0.000	0.000	0.000
PF04057	0.000	0.000	0.000	0.000	0.000
PF08048	0.000	0.000	0.000	0.000	0.000
PF04796	0.000	0.000	0.000	0.000	0.000
PF06970	0.000	0.000	0.000	0.000	0.000
PF07506	0.000	0.000	0.000	0.000	0.000
PF10723	0.000	0.000	0.000	0.000	0.000
PF06504	0.000	0.000	0.000	0.000	0.000
PF05732	0.000	0.000	0.000	0.000	0.000
PF03090	0.000	0.000	0.000	0.000	0.000
PF13814	0.000	0.000	0.000	0.000	0.000
PF11423	0.000	0.000	0.000	0.000	0.000
PF01421	0.000	0.000	0.000	0.000	0.000
PF13574	0.000	0.000	0.000	0.000	0.000
PF13582	0.000	0.000	0.000	0.000	0.000
PF13583	0.000	0.000	0.000	0.000	0.000
PF13688	0.000	0.000	0.000	0.000	0.000
PF01446	0.000	0.000	0.000	0.000	0.000
PF01719	0.000	0.000	0.000	0.000	0.000
PF01051	0.000	0.000	0.000	0.000	0.000
PF05797	0.000	0.000	0.000	0.000	0.000
PF08661	0.000	0.000	0.000	0.000	0.000
PF08646	0.000	0.000	0.000	0.000	0.000
PF08542	0.000	0.000	0.000	0.000	0.000
PF08724	0.000	0.000	0.000	0.000	0.000
PF06926	0.000	0.000	0.000	0.000	0.000
PF02486	0.000	0.000	0.000	0.000	0.000
PF14051	0.000	0.000	0.000	0.000	0.000
PF03248	0.000	0.000	0.000	0.000	0.000
PF08808	0.000	0.000	0.000	0.000	0.000
PF05140	0.000	0.000	0.000	0.000	0.000
PF04851	0.000	0.000	0.000	0.000	0.000
PF06954	0.000	0.000	0.000	0.000	0.000
PF00239	0.000	0.000	0.000	0.000	0.000
PF14948	0.000	0.000	0.000	0.000	0.000
PF00072	0.000	0.000	0.000	0.000	0.000
PF11407	0.000	0.000	0.000	0.000	0.000
PF11487	0.000	0.000	0.000	0.000	0.000
PF02453	0.000	0.000	0.000	0.000	0.000
PF15449	0.000	0.000	0.000	0.000	0.000
PF04527	0.000	0.000	0.000	0.000	0.000
PF03732	0.000	0.000	0.000	0.000	0.000
PF02813	0.000	0.000	0.000	0.000	0.000
PF10044	0.000	0.000	0.000	0.000	0.000
PF00424	0.000	0.000	0.000	0.000	0.000
PF09545	0.000	0.000	0.000	0.000	0.000
PF09665	0.000	0.000	0.000	0.000	0.000
PF09491	0.000	0.000	0.000	0.000	0.000
PF09499	0.000	0.000	0.000	0.000	0.000
PF09549	0.000	0.000	0.000	0.000	0.000
PF09504	0.000	0.000	0.000	0.000	0.000
PF09552	0.000	0.000	0.000	0.000	0.000
PF09516	0.000	0.000	0.000	0.000	0.000
PF09517	0.000	0.000	0.000	0.000	0.000
PF09553	0.000	0.000	0.000	0.000	0.000
PF14511	0.000	0.000	0.000	0.000	0.000
PF09554	0.000	0.000	0.000	0.000	0.000
PF09556	0.000	0.000	0.000	0.000	0.000
PF09518	0.000	0.000	0.000	0.000	0.000
PF09519	0.000	0.000	0.000	0.000	0.000
PF09561	0.000	0.000	0.000	0.000	0.000
PF09563	0.000	0.000	0.000	0.000	0.000
PF09562	0.000	0.000	0.000	0.000	0.000
PF09567	0.000	0.000	0.000	0.000	0.000
PF09568	0.000	0.000	0.000	0.000	0.000
PF09564	0.000	0.000	0.000	0.000	0.000
PF09565	0.000	0.000	0.000	0.000	0.000
PF09521	0.000	0.000	0.000	0.000	0.000
PF09522	0.000	0.000	0.000	0.000	0.000
PF09566	0.000	0.000	0.000	0.000	0.000
PF09569	0.000	0.000	0.000	0.000	0.000
PF09570	0.000	0.000	0.000	0.000	0.000
PF09573	0.000	0.000	0.000	0.000	0.000
PF09520	0.000	0.000	0.000	0.000	0.000
PF09572	0.000	0.000	0.000	0.000	0.000
PF09571	0.000	0.000	0.000	0.000	0.000
PF00472	0.000	0.000	0.000	0.000	0.000
PF11109	0.000	0.000	0.000	0.000	0.000
PF08519	0.000	0.000	0.000	0.000	0.000
PF10489	0.000	0.000	0.000	0.000	0.000
PF04506	0.000	0.000	0.000	0.000	0.000
PF04589	0.000	0.000	0.000	0.000	0.000
PF14621	0.000	0.000	0.000	0.000	0.000
PF15289	0.000	0.000	0.000	0.000	0.000
PF02257	0.000	0.000	0.000	0.000	0.000
PF15151	0.000	0.000	0.000	0.000	0.000
PF06534	0.000	0.000	0.000	0.000	0.000
PF06535	0.000	0.000	0.000	0.000	0.000
PF03214	0.000	0.000	0.000	0.000	0.000
PF08737	0.000	0.000	0.000	0.000	0.000
PF05045	0.000	0.000	0.000	0.000	0.000
PF00615	0.000	0.000	0.000	0.000	0.000
PF09128	0.000	0.000	0.000	0.000	0.000
PF06134	0.000	0.000	0.000	0.000	0.000
PF00974	0.000	0.000	0.000	0.000	0.000
PF03342	0.000	0.000	0.000	0.000	0.000
PF04785	0.000	0.000	0.000	0.000	0.000
PF03397	0.000	0.000	0.000	0.000	0.000
PF00945	0.000	0.000	0.000	0.000	0.000
PF03216	0.000	0.000	0.000	0.000	0.000
PF02484	0.000	0.000	0.000	0.000	0.000
PF06045	0.000	0.000	0.000	0.000	0.000
PF11316	0.000	0.000	0.000	0.000	0.000
PF06379	0.000	0.000	0.000	0.000	0.000
PF00554	0.000	0.000	0.000	0.000	0.000
PF05879	0.000	0.000	0.000	0.000	0.000
PF09284	0.000	0.000	0.000	0.000	0.000
PF01402	0.000	0.000	0.000	0.000	0.000
PF03693	0.000	0.000	0.000	0.000	0.000
PF12651	0.000	0.000	0.000	0.000	0.000
PF13467	0.000	0.000	0.000	0.000	0.000
PF12721	0.000	0.000	0.000	0.000	0.000
PF15319	0.000	0.000	0.000	0.000	0.000
PF00581	0.000	0.000	0.000	0.000	0.000
PF11511	0.000	0.000	0.000	0.000	0.000
PF10413	0.000	0.000	0.000	0.000	0.000
PF00620	0.000	0.000	0.000	0.000	0.000
PF00621	0.000	0.000	0.000	0.000	0.000
PF01694	0.000	0.000	0.000	0.000	0.000
PF12595	0.000	0.000	0.000	0.000	0.000
PF08912	0.000	0.000	0.000	0.000	0.000
PF02115	0.000	0.000	0.000	0.000	0.000
PF07498	0.000	0.000	0.000	0.000	0.000
PF07497	0.000	0.000	0.000	0.000	0.000
PF03527	0.000	0.000	0.000	0.000	0.000
PF07999	0.000	0.000	0.000	0.000	0.000
PF05593	0.000	0.000	0.000	0.000	0.000
PF00073	0.000	0.000	0.000	0.000	0.000
PF08428	0.000	0.000	0.000	0.000	0.000
PF05914	0.000	0.000	0.000	0.000	0.000
PF01872	0.000	0.000	0.000	0.000	0.000
PF00545	0.000	0.000	0.000	0.000	0.000
PF00636	0.000	0.000	0.000	0.000	0.000
PF00825	0.000	0.000	0.000	0.000	0.000
PF00445	0.000	0.000	0.000	0.000	0.000
PF11469	0.000	0.000	0.000	0.000	0.000
PF14622	0.000	0.000	0.000	0.000	0.000
PF06479	0.000	0.000	0.000	0.000	0.000
PF01042	0.000	0.000	0.000	0.000	0.000
PF08584	0.000	0.000	0.000	0.000	0.000
PF08471	0.000	0.000	0.000	0.000	0.000
PF02867	0.000	0.000	0.000	0.000	0.000
PF00317	0.000	0.000	0.000	0.000	0.000
PF00268	0.000	0.000	0.000	0.000	0.000
PF04597	0.000	0.000	0.000	0.000	0.000
PF05817	0.000	0.000	0.000	0.000	0.000
PF00428	0.000	0.000	0.000	0.000	0.000
PF00687	0.000	0.000	0.000	0.000	0.000
PF00466	0.000	0.000	0.000	0.000	0.000
PF00298	0.000	0.000	0.000	0.000	0.000
PF03946	0.000	0.000	0.000	0.000	0.000
PF00542	0.000	0.000	0.000	0.000	0.000
PF00572	0.000	0.000	0.000	0.000	0.000
PF01294	0.000	0.000	0.000	0.000	0.000
PF00238	0.000	0.000	0.000	0.000	0.000
PF01929	0.000	0.000	0.000	0.000	0.000
PF00827	0.000	0.000	0.000	0.000	0.000
PF00252	0.000	0.000	0.000	0.000	0.000
PF01196	0.000	0.000	0.000	0.000	0.000
PF01775	0.000	0.000	0.000	0.000	0.000
PF00828	0.000	0.000	0.000	0.000	0.000
PF00861	0.000	0.000	0.000	0.000	0.000
PF14204	0.000	0.000	0.000	0.000	0.000
PF01245	0.000	0.000	0.000	0.000	0.000
PF01280	0.000	0.000	0.000	0.000	0.000
PF00181	0.000	0.000	0.000	0.000	0.000
PF00453	0.000	0.000	0.000	0.000	0.000
PF01157	0.000	0.000	0.000	0.000	0.000
PF00829	0.000	0.000	0.000	0.000	0.000
PF00237	0.000	0.000	0.000	0.000	0.000
PF01776	0.000	0.000	0.000	0.000	0.000
PF00276	0.000	0.000	0.000	0.000	0.000
PF03939	0.000	0.000	0.000	0.000	0.000
PF01246	0.000	0.000	0.000	0.000	0.000
PF01386	0.000	0.000	0.000	0.000	0.000
PF01016	0.000	0.000	0.000	0.000	0.000
PF01777	0.000	0.000	0.000	0.000	0.000
PF00830	0.000	0.000	0.000	0.000	0.000
PF01778	0.000	0.000	0.000	0.000	0.000
PF00831	0.000	0.000	0.000	0.000	0.000
PF01779	0.000	0.000	0.000	0.000	0.000
PF03947	0.000	0.000	0.000	0.000	0.000
PF00297	0.000	0.000	0.000	0.000	0.000
PF00327	0.000	0.000	0.000	0.000	0.000
PF08079	0.000	0.000	0.000	0.000	0.000
PF01197	0.000	0.000	0.000	0.000	0.000
PF01198	0.000	0.000	0.000	0.000	0.000
PF01655	0.000	0.000	0.000	0.000	0.000
PF01783	0.000	0.000	0.000	0.000	0.000
PF00471	0.000	0.000	0.000	0.000	0.000
PF00468	0.000	0.000	0.000	0.000	0.000
PF01199	0.000	0.000	0.000	0.000	0.000
PF01247	0.000	0.000	0.000	0.000	0.000
PF01632	0.000	0.000	0.000	0.000	0.000
PF00444	0.000	0.000	0.000	0.000	0.000
PF01158	0.000	0.000	0.000	0.000	0.000
PF08561	0.000	0.000	0.000	0.000	0.000
PF01780	0.000	0.000	0.000	0.000	0.000
PF01907	0.000	0.000	0.000	0.000	0.000
PF01781	0.000	0.000	0.000	0.000	0.000
PF00832	0.000	0.000	0.000	0.000	0.000
PF00573	0.000	0.000	0.000	0.000	0.000
PF01020	0.000	0.000	0.000	0.000	0.000
PF05162	0.000	0.000	0.000	0.000	0.000
PF00935	0.000	0.000	0.000	0.000	0.000
PF00281	0.000	0.000	0.000	0.000	0.000
PF10501	0.000	0.000	0.000	0.000	0.000
PF00673	0.000	0.000	0.000	0.000	0.000
PF00347	0.000	0.000	0.000	0.000	0.000
PF01159	0.000	0.000	0.000	0.000	0.000
PF03868	0.000	0.000	0.000	0.000	0.000
PF01248	0.000	0.000	0.000	0.000	0.000
PF03948	0.000	0.000	0.000	0.000	0.000
PF01281	0.000	0.000	0.000	0.000	0.000
PF00338	0.000	0.000	0.000	0.000	0.000
PF00411	0.000	0.000	0.000	0.000	0.000
PF00416	0.000	0.000	0.000	0.000	0.000
PF08069	0.000	0.000	0.000	0.000	0.000
PF00253	0.000	0.000	0.000	0.000	0.000
PF00312	0.000	0.000	0.000	0.000	0.000
PF00886	0.000	0.000	0.000	0.000	0.000
PF00366	0.000	0.000	0.000	0.000	0.000
PF00833	0.000	0.000	0.000	0.000	0.000
PF01084	0.000	0.000	0.000	0.000	0.000
PF00203	0.000	0.000	0.000	0.000	0.000
PF01090	0.000	0.000	0.000	0.000	0.000
PF00318	0.000	0.000	0.000	0.000	0.000
PF01649	0.000	0.000	0.000	0.000	0.000
PF01165	0.000	0.000	0.000	0.000	0.000
PF01249	0.000	0.000	0.000	0.000	0.000
PF08136	0.000	0.000	0.000	0.000	0.000
PF01282	0.000	0.000	0.000	0.000	0.000
PF03297	0.000	0.000	0.000	0.000	0.000
PF01283	0.000	0.000	0.000	0.000	0.000
PF01599	0.000	0.000	0.000	0.000	0.000
PF01667	0.000	0.000	0.000	0.000	0.000
PF01200	0.000	0.000	0.000	0.000	0.000
PF04758	0.000	0.000	0.000	0.000	0.000
PF02482	0.000	0.000	0.000	0.000	0.000
PF01015	0.000	0.000	0.000	0.000	0.000
PF00189	0.000	0.000	0.000	0.000	0.000
PF00163	0.000	0.000	0.000	0.000	0.000
PF00900	0.000	0.000	0.000	0.000	0.000
PF11993	0.000	0.000	0.000	0.000	0.000
PF00333	0.000	0.000	0.000	0.000	0.000
PF03719	0.000	0.000	0.000	0.000	0.000
PF01250	0.000	0.000	0.000	0.000	0.000
PF01092	0.000	0.000	0.000	0.000	0.000
PF00177	0.000	0.000	0.000	0.000	0.000
PF01251	0.000	0.000	0.000	0.000	0.000
PF00410	0.000	0.000	0.000	0.000	0.000
PF01201	0.000	0.000	0.000	0.000	0.000
PF00380	0.000	0.000	0.000	0.000	0.000
PF14693	0.000	0.000	0.000	0.000	0.000
PF00164	0.000	0.000	0.000	0.000	0.000
PF14374	0.000	0.000	0.000	0.000	0.000
PF00834	0.000	0.000	0.000	0.000	0.000
PF06026	0.000	0.000	0.000	0.000	0.000
PF02267	0.000	0.000	0.000	0.000	0.000
PF05104	0.000	0.000	0.000	0.000	0.000
PF07064	0.000	0.000	0.000	0.000	0.000
PF15361	0.000	0.000	0.000	0.000	0.000
PF10165	0.000	0.000	0.000	0.000	0.000
PF05062	0.000	0.000	0.000	0.000	0.000
PF14200	0.000	0.000	0.016	0.000	0.313
PF00652	0.000	0.000	0.000	0.000	0.000
PF05433	0.000	0.000	0.000	0.000	0.000
PF14666	0.000	0.000	0.000	0.000	0.000
PF14664	0.000	0.000	0.000	0.000	0.000
PF14665	0.000	0.000	0.000	0.000	0.000
PF14668	0.000	0.000	0.000	0.000	0.000
PF00355	0.000	0.000	0.000	0.000	0.000
PF13806	0.000	0.000	0.000	0.000	0.000
PF12231	0.000	0.000	0.000	0.000	0.000
PF02009	0.000	0.000	0.000	0.000	0.000
PF11648	0.000	0.000	0.000	0.000	0.000
PF08454	0.000	0.000	0.000	0.000	0.000
PF02197	0.000	0.000	0.000	0.000	0.000
PF10522	0.000	0.000	0.000	0.000	0.000
PF11461	0.000	0.000	0.000	0.000	0.000
PF08443	0.000	0.000	0.000	0.000	0.000
PF01782	0.000	0.000	0.000	0.000	0.000
PF06116	0.000	0.000	0.000	0.000	0.000
PF12906	0.000	0.000	0.000	0.000	0.000
PF00848	0.000	0.000	0.000	0.000	0.000
PF00866	0.000	0.000	0.000	0.000	0.000
PF04437	0.000	0.000	0.000	0.000	0.000
PF01163	0.000	0.000	0.000	0.000	0.000
PF09202	0.000	0.000	0.000	0.000	0.000
PF00161	0.000	0.000	0.000	0.000	0.000
PF14998	0.000	0.000	0.000	0.000	0.000
PF08167	0.000	0.000	0.000	0.000	0.000
PF11088	0.000	0.000	0.000	0.000	0.000
PF14401	0.000	0.000	0.000	0.000	0.000
PF04068	0.000	0.000	0.000	0.000	0.000
PF10036	0.000	0.000	0.000	0.000	0.000
PF13707	0.000	0.000	0.000	0.000	0.000
PF04957	0.000	0.000	0.000	0.000	0.000
PF04321	0.000	0.000	0.000	0.000	0.000
PF07521	0.000	0.000	0.000	0.000	0.000
PF14996	0.000	0.000	0.000	0.000	0.000
PF02646	0.000	0.000	0.000	0.000	0.000
PF10443	0.000	0.000	0.000	0.000	0.000
PF00074	0.000	0.000	0.000	0.000	0.000
PF09293	0.000	0.000	0.000	0.000	0.000
PF10150	0.000	0.000	0.000	0.000	0.000
PF00075	0.000	0.000	0.000	0.000	0.000
PF09468	0.000	0.000	0.000	0.000	0.000
PF08615	0.000	0.000	0.000	0.000	0.000
PF01351	0.000	0.000	0.000	0.000	0.000
PF13482	0.000	-0.015	-0.041	0.000	0.000
PF01138	0.000	0.000	0.000	0.000	0.000
PF03725	0.000	0.000	0.000	0.000	0.000
PF01876	0.000	0.000	0.000	0.000	0.000
PF08228	0.000	0.000	0.000	0.000	0.000
PF01900	0.000	0.000	0.000	0.000	0.000
PF00929	0.000	0.000	0.000	0.000	0.000
PF11977	0.000	0.000	0.000	0.000	0.000
PF14626	0.000	0.000	0.000	0.000	0.000
PF08675	0.000	0.000	0.000	0.000	0.000
PF01877	0.000	0.000	0.000	0.000	0.000
PF10133	0.000	0.000	0.000	0.000	0.000
PF03035	0.000	0.000	0.000	0.000	0.000
PF10258	0.000	0.000	0.000	0.000	0.000
PF00910	0.000	0.000	0.000	0.000	0.000
PF09414	0.000	0.000	0.000	0.000	0.000
PF09511	0.000	0.000	0.000	0.000	0.000
PF04252	0.000	0.000	0.000	0.000	0.000
PF00940	0.000	0.000	0.000	0.000	0.000
PF08203	0.000	0.000	0.000	0.000	0.000
PF08208	0.000	0.000	0.000	0.000	0.000
PF11705	0.000	0.000	0.000	0.000	0.000
PF01000	0.000	0.000	0.000	0.000	0.000
PF03118	0.000	0.000	0.000	0.000	0.000
PF06870	0.000	0.000	0.000	0.000	0.000
PF04090	0.000	0.000	0.000	0.000	0.000
PF01193	0.000	0.000	0.000	0.000	0.000
PF13656	0.000	0.000	0.000	0.000	0.000
PF02150	0.000	0.000	0.000	0.000	0.000
PF01194	0.000	0.000	0.000	0.000	0.000
PF08292	0.000	0.000	0.000	0.000	0.000
PF06883	0.000	0.000	0.000	0.000	0.000
PF04997	0.000	0.000	0.000	0.000	0.000
PF00623	0.000	0.000	0.000	0.000	0.000
PF04983	0.000	0.000	0.000	0.000	0.000
PF05000	0.000	0.000	0.000	0.000	0.000
PF04998	0.000	0.000	0.000	0.000	0.000
PF04992	0.000	0.000	0.000	0.000	0.000
PF04990	0.000	0.000	0.000	0.000	0.000
PF05001	0.000	0.000	0.000	0.000	0.000
PF04563	0.000	0.000	0.000	0.000	0.000
PF04561	0.000	0.000	0.000	0.000	0.000
PF04565	0.000	0.000	0.000	0.000	0.000
PF04566	0.000	0.000	0.000	0.000	0.000
PF10385	0.000	0.000	0.000	0.000	0.000
PF04567	0.000	0.000	0.000	0.000	0.000
PF00562	0.000	0.000	0.000	0.000	0.000
PF04560	0.000	0.000	0.000	0.000	0.000
PF03874	0.000	0.000	0.000	0.000	0.000
PF01191	0.000	0.000	0.000	0.000	0.000
PF03871	0.000	0.000	0.000	0.000	0.000
